      Step     Time          Energy          fmax
BFGS:    0 11:54:47     -113.297295        0.061538
BFGS:    1 11:54:47     -113.297729        0.057901
BFGS:    2 11:54:48     -113.301880        0.045139
BFGS:    3 11:54:48     -113.302116        0.044977
BFGS:    4 11:54:48     -113.305405        0.044612
BFGS:    5 11:54:48     -113.305725        0.038276
BFGS:    6 11:54:48     -113.306046        0.034885
BFGS:    7 11:54:48     -113.306580        0.038278
BFGS:    8 11:54:48     -113.307442        0.033661
BFGS:    9 11:54:48     -113.308167        0.029030
BFGS:   10 11:54:48     -113.308540        0.031842
BFGS:   11 11:54:49     -113.308792        0.034259
BFGS:   12 11:54:49     -113.309128        0.036670
BFGS:   13 11:54:49     -113.309761        0.032966
BFGS:   14 11:54:49     -113.310486        0.034449
BFGS:   15 11:54:49     -113.311012        0.029961
BFGS:   16 11:54:49     -113.311287        0.035159
BFGS:   17 11:54:49     -113.311523        0.037147
BFGS:   18 11:54:49     -113.311775        0.033765
BFGS:   19 11:54:49     -113.312622        0.037864
BFGS:   20 11:54:50     -113.313271        0.042220
BFGS:   21 11:54:50     -113.313683        0.027587
BFGS:   22 11:54:50     -113.313957        0.030396
BFGS:   23 11:54:50     -113.314064        0.032126
BFGS:   24 11:54:50     -113.314758        0.034034
BFGS:   25 11:54:50     -113.315208        0.029073
BFGS:   26 11:54:50     -113.315605        0.025995
BFGS:   27 11:54:50     -113.315742        0.025153
BFGS:   28 11:54:50     -113.315964        0.024194
BFGS:   29 11:54:51     -113.316246        0.020556
BFGS:   30 11:54:51     -113.316681        0.023739
BFGS:   31 11:54:51     -113.317055        0.025824
BFGS:   32 11:54:51     -113.317268        0.025588
BFGS:   33 11:54:51     -113.317398        0.025122
BFGS:   34 11:54:51     -113.317612        0.022527
BFGS:   35 11:54:51     -113.317917        0.022245
BFGS:   36 11:54:51     -113.318230        0.017268
BFGS:   37 11:54:51     -113.318344        0.016920
BFGS:   38 11:54:52     -113.318405        0.019198
BFGS:   39 11:54:52     -113.318474        0.018691
BFGS:   40 11:54:52     -113.318604        0.014835
BFGS:   41 11:54:52     -113.318817        0.015246
BFGS:   42 11:54:52     -113.318962        0.015509
BFGS:   43 11:54:52     -113.319023        0.012547
BFGS:   44 11:54:52     -113.319084        0.011181
BFGS:   45 11:54:52     -113.319122        0.012733
BFGS:   46 11:54:52     -113.319214        0.011969
BFGS:   47 11:54:52     -113.319305        0.008401
BFGS:   48 11:54:53     -113.319366        0.009172
BFGS:   49 11:54:53     -113.319366        0.007744
BFGS:   50 11:54:53     -113.319397        0.008524
BFGS:   51 11:54:53     -113.319435        0.008660
BFGS:   52 11:54:53     -113.319458        0.008899
BFGS:   53 11:54:53     -113.319519        0.009886
BFGS:   54 11:54:53     -113.319542        0.009059
BFGS:   55 11:54:53     -113.319550        0.007553
BFGS:   56 11:54:53     -113.319557        0.004694
BFGS:   57 11:54:54     -113.319588        0.004660
BFGS:   58 11:54:54     -113.319588        0.008178
BFGS:   59 11:54:54     -113.319618        0.008861
BFGS:   60 11:54:54     -113.319633        0.006764
BFGS:   61 11:54:54     -113.319633        0.004982
BFGS:   62 11:54:54     -113.319656        0.004050
BFGS:   63 11:54:54     -113.319672        0.005218
BFGS:   64 11:54:54     -113.319679        0.005777
BFGS:   65 11:54:54     -113.319679        0.004191
BFGS:   66 11:54:55     -113.319695        0.004164
BFGS:   67 11:54:55     -113.319687        0.003835
BFGS:   68 11:54:55     -113.319695        0.003763
BFGS:   69 11:54:55     -113.319717        0.005308
BFGS:   70 11:54:55     -113.319725        0.005089
BFGS:   71 11:54:55     -113.319740        0.005570
BFGS:   72 11:54:55     -113.319740        0.005282
BFGS:   73 11:54:55     -113.319748        0.005691
BFGS:   74 11:54:55     -113.319778        0.006658
BFGS:   75 11:54:56     -113.319786        0.004592
BFGS:   76 11:54:56     -113.319786        0.003216
BFGS:   77 11:54:56     -113.319794        0.003359
BFGS:   78 11:54:56     -113.319786        0.003289
BFGS:   79 11:54:56     -113.319794        0.004961
BFGS:   80 11:54:56     -113.319824        0.006479
BFGS:   81 11:54:56     -113.319839        0.004910
BFGS:   82 11:54:56     -113.319817        0.004307
BFGS:   83 11:54:56     -113.319839        0.003766
BFGS:   84 11:54:57     -113.319824        0.002700
BFGS:   85 11:54:57     -113.319847        0.003399
BFGS:   86 11:54:57     -113.319847        0.003553
