# Frequency(THz)  DOS_Intensity
-2.629016849913124787e+00 2.643190693317123974e-02
-2.487741017746478267e+00 1.455528805354975077e+02
-2.346465185579831747e+00 2.565694838394087469e+02
-2.205189353413185227e+00 5.204597465287554314e+02
-2.063913521246539151e+00 7.303947668615063549e+02
-1.922637689079892409e+00 9.314139974893673752e+02
-1.781361856913246111e+00 1.108355989413268389e+03
-1.640086024746599591e+00 1.225982308574269155e+03
-1.498810192579953071e+00 1.325320595111014427e+03
-1.357534360413306551e+00 1.434611709411070024e+03
-1.216258528246660253e+00 1.423840320685282222e+03
-1.074982696080013733e+00 1.359680901799629282e+03
-9.337068639133672132e-01 1.321662598670309762e+03
-7.924310317467208042e-01 1.198394862838156769e+03
-6.511551995800742842e-01 1.049839278522439827e+03
-5.098793674134278753e-01 8.634120873236294074e+02
-3.686035352467814108e-01 6.690253747225771122e+02
-2.273277030801349463e-01 4.161582332088097473e+02
-8.605187091348849571e-02 1.581746098948228223e+02
5.522396125315796184e-02 1.056132453737664605e+02
1.964997934198044194e-01 3.679899703140916358e+02
3.377756255864508561e-01 6.626276411997012019e+02
4.790514577530973206e-01 9.606402465631541645e+02
6.203272899197438406e-01 1.297002853873847698e+03
7.616031220863902496e-01 1.694447147876359395e+03
9.028789542530367696e-01 2.112151274289481989e+03
1.044154786419683179e+00 2.665735123673632188e+03
1.185430618586329699e+00 3.330751005054046800e+03
1.326706450752975996e+00 3.811329105449143754e+03
1.467982282919622516e+00 4.252194005140800982e+03
1.609258115086269036e+00 4.730889156456216369e+03
1.750533947252915556e+00 5.183143007093180131e+03
1.891809779419561854e+00 5.801034066089074258e+03
2.033085611586208596e+00 5.664467767925138105e+03
2.174361443752854672e+00 5.245724425551701643e+03
2.315637275919501192e+00 5.474417445085933650e+03
2.456913108086147712e+00 5.422617945531071200e+03
2.598188940252794232e+00 4.903989002760144103e+03
2.739464772419440752e+00 4.903897039707178919e+03
2.880740604586087272e+00 5.151375973573991359e+03
3.022016436752733792e+00 5.630657204882152655e+03
3.163292268919379868e+00 5.137736437795143502e+03
3.304568101086026388e+00 5.310199840060731731e+03
3.445843933252672908e+00 4.998125514985524205e+03
3.587119765419319428e+00 4.843258134983000673e+03
3.728395597585965948e+00 4.728698022485578804e+03
3.869671429752612912e+00 4.841095429733415585e+03
4.010947261919259432e+00 4.783989477240239466e+03
4.152223094085905508e+00 4.876482741709985021e+03
4.293498926252552472e+00 4.604497227523575930e+03
4.434774758419198548e+00 5.442079895528823727e+03
4.576050590585845512e+00 5.863662204818870123e+03
4.717326422752491588e+00 4.565573364364423469e+03
4.858602254919137664e+00 4.535570069112264719e+03
4.999878087085784628e+00 4.536488897488981820e+03
5.141153919252430704e+00 4.544653483924584179e+03
5.282429751419077668e+00 4.261222858718895623e+03
5.423705583585723744e+00 4.071777063221581557e+03
5.564981415752370708e+00 4.389141915040089771e+03
5.706257247919016784e+00 4.261769225727979574e+03
5.847533080085662860e+00 4.216476714195077875e+03
5.988808912252309824e+00 3.943793499276412149e+03
6.130084744418955900e+00 3.751919540165185481e+03
6.271360576585602864e+00 4.325901401364846606e+03
6.412636408752248940e+00 3.890333339787061050e+03
6.553912240918895904e+00 3.704643286033504864e+03
6.695188073085541980e+00 4.156996416775172293e+03
6.836463905252188056e+00 4.109764357339457092e+03
6.977739737418835020e+00 3.892943484546395666e+03
7.119015569585481096e+00 3.941997580334979830e+03
7.260291401752128060e+00 3.760703716423055994e+03
7.401567233918774136e+00 3.379554898288486584e+03
7.542843066085421100e+00 4.128203440415708428e+03
7.684118898252067176e+00 2.955601019223522599e+03
7.825394730418713252e+00 3.075625586353059134e+03
7.966670562585360216e+00 3.414518874374952702e+03
8.107946394752007180e+00 3.509715307283335733e+03
8.249222226918652368e+00 2.112168184371693769e+03
