      Step     Time          Energy          fmax
BFGS:    0 00:18:25    -2136.355782        0.142561
BFGS:    1 00:18:25    -2136.383065        0.119139
BFGS:    2 00:18:26    -2136.437941        0.067786
BFGS:    3 00:18:27    -2136.441950        0.063862
BFGS:    4 00:18:27    -2136.458149        0.041875
BFGS:    5 00:18:28    -2136.460279        0.040263
BFGS:    6 00:18:28    -2136.462988        0.025054
BFGS:    7 00:18:29    -2136.463957        0.018657
BFGS:    8 00:18:29    -2136.464862        0.022360
BFGS:    9 00:18:29    -2136.465713        0.024151
BFGS:   10 00:18:29    -2136.466672        0.021096
BFGS:   11 00:18:30    -2136.467320        0.017055
BFGS:   12 00:18:30    -2136.467707        0.013200
BFGS:   13 00:18:30    -2136.468001        0.011433
BFGS:   14 00:18:30    -2136.468336        0.012264
BFGS:   15 00:18:30    -2136.468687        0.013600
BFGS:   16 00:18:31    -2136.468997        0.012247
BFGS:   17 00:18:31    -2136.469233        0.010855
BFGS:   18 00:18:31    -2136.469424        0.009392
BFGS:   19 00:18:32    -2136.469599        0.009980
BFGS:   20 00:18:32    -2136.469773        0.013453
BFGS:   21 00:18:32    -2136.469938        0.011303
BFGS:   22 00:18:32    -2136.470084        0.008712
BFGS:   23 00:18:32    -2136.470214        0.008366
BFGS:   24 00:18:33    -2136.470341        0.011214
BFGS:   25 00:18:33    -2136.470473        0.012123
BFGS:   26 00:18:33    -2136.470600        0.008724
BFGS:   27 00:18:33    -2136.470714        0.008715
BFGS:   28 00:18:34    -2136.470822        0.008204
BFGS:   29 00:18:34    -2136.470933        0.011392
BFGS:   30 00:18:34    -2136.471041        0.010159
BFGS:   31 00:18:34    -2136.471136        0.008940
BFGS:   32 00:18:35    -2136.471219        0.008037
BFGS:   33 00:18:35    -2136.471297        0.009621
BFGS:   34 00:18:35    -2136.471376        0.010314
BFGS:   35 00:18:35    -2136.471452        0.007773
BFGS:   36 00:18:36    -2136.471528        0.007034
BFGS:   37 00:18:36    -2136.471606        0.007376
BFGS:   38 00:18:36    -2136.471687        0.007701
BFGS:   39 00:18:37    -2136.471762        0.006710
BFGS:   40 00:18:37    -2136.471828        0.007094
BFGS:   41 00:18:37    -2136.471890        0.006471
BFGS:   42 00:18:37    -2136.471955        0.006884
BFGS:   43 00:18:37    -2136.472018        0.006906
BFGS:   44 00:18:38    -2136.472074        0.005378
BFGS:   45 00:18:38    -2136.472124        0.005205
BFGS:   46 00:18:38    -2136.472176        0.006173
BFGS:   47 00:18:38    -2136.472232        0.007134
BFGS:   48 00:18:39    -2136.472288        0.006321
BFGS:   49 00:18:39    -2136.472336        0.005684
BFGS:   50 00:18:39    -2136.472377        0.005063
BFGS:   51 00:18:39    -2136.472414        0.004594
BFGS:   52 00:18:39    -2136.472449        0.004812
BFGS:   53 00:18:40    -2136.472485        0.005650
BFGS:   54 00:18:40    -2136.472521        0.004999
BFGS:   55 00:18:40    -2136.472554        0.004625
BFGS:   56 00:18:40    -2136.472582        0.004079
BFGS:   57 00:18:41    -2136.472606        0.004109
BFGS:   58 00:18:41    -2136.472630        0.003836
BFGS:   59 00:18:41    -2136.472656        0.003802
BFGS:   60 00:18:41    -2136.472680        0.003558
BFGS:   61 00:18:42    -2136.472700        0.003539
BFGS:   62 00:18:42    -2136.472718        0.003413
BFGS:   63 00:18:42    -2136.472736        0.003936
BFGS:   64 00:18:42    -2136.472752        0.003068
BFGS:   65 00:18:43    -2136.472766        0.002718
BFGS:   66 00:18:43    -2136.472778        0.002877
BFGS:   67 00:18:43    -2136.472790        0.002807
BFGS:   68 00:18:43    -2136.472801        0.002681
BFGS:   69 00:18:43    -2136.472811        0.002491
BFGS:   70 00:18:44    -2136.472819        0.002257
BFGS:   71 00:18:44    -2136.472827        0.002103
BFGS:   72 00:18:44    -2136.472833        0.001708
BFGS:   73 00:18:44    -2136.472838        0.001947
BFGS:   74 00:18:45    -2136.472842        0.001558
BFGS:   75 00:18:45    -2136.472846        0.001531
BFGS:   76 00:18:45    -2136.472850        0.001476
BFGS:   77 00:18:45    -2136.472854        0.001312
BFGS:   78 00:18:46    -2136.472857        0.001553
BFGS:   79 00:18:46    -2136.472860        0.001638
BFGS:   80 00:18:46    -2136.472863        0.001481
BFGS:   81 00:18:46    -2136.472867        0.001369
BFGS:   82 00:18:47    -2136.472870        0.001184
BFGS:   83 00:18:47    -2136.472872        0.001161
BFGS:   84 00:18:47    -2136.472874        0.001137
BFGS:   85 00:18:47    -2136.472876        0.001174
BFGS:   86 00:18:47    -2136.472878        0.001090
BFGS:   87 00:18:48    -2136.472880        0.001069
BFGS:   88 00:18:48    -2136.472881        0.001046
BFGS:   89 00:18:48    -2136.472882        0.001021
BFGS:   90 00:18:48    -2136.472883        0.000997
