      Step     Time          Energy          fmax
BFGS:    0 23:55:58      -56.624353        0.028977
BFGS:    1 23:55:58      -56.624421        0.028769
BFGS:    2 23:55:58      -56.628494        0.042089
BFGS:    3 23:55:58      -56.628632        0.044269
BFGS:    4 23:55:58      -56.629036        0.041901
BFGS:    5 23:55:58      -56.629582        0.027912
BFGS:    6 23:55:58      -56.630056        0.018388
BFGS:    7 23:55:59      -56.630208        0.016369
BFGS:    8 23:55:59      -56.630269        0.015729
BFGS:    9 23:55:59      -56.630342        0.017173
BFGS:   10 23:55:59      -56.630489        0.017620
BFGS:   11 23:55:59      -56.630766        0.016524
BFGS:   12 23:55:59      -56.631114        0.011715
BFGS:   13 23:55:59      -56.631309        0.012168
BFGS:   14 23:56:00      -56.631362        0.009859
BFGS:   15 23:56:00      -56.631378        0.008399
BFGS:   16 23:56:00      -56.631391        0.006847
BFGS:   17 23:56:00      -56.631429        0.006023
BFGS:   18 23:56:00      -56.631493        0.005313
BFGS:   19 23:56:00      -56.631548        0.009982
BFGS:   20 23:56:01      -56.631587        0.012826
BFGS:   21 23:56:01      -56.631606        0.012630
BFGS:   22 23:56:01      -56.631620        0.011251
BFGS:   23 23:56:01      -56.631648        0.008536
BFGS:   24 23:56:01      -56.631697        0.005719
BFGS:   25 23:56:01      -56.631747        0.006074
BFGS:   26 23:56:01      -56.631763        0.006633
BFGS:   27 23:56:02      -56.631771        0.006092
BFGS:   28 23:56:02      -56.631783        0.006444
BFGS:   29 23:56:02      -56.631802        0.006579
BFGS:   30 23:56:02      -56.631837        0.006062
BFGS:   31 23:56:02      -56.631873        0.007900
BFGS:   32 23:56:02      -56.631893        0.009514
BFGS:   33 23:56:02      -56.631904        0.009070
BFGS:   34 23:56:03      -56.631914        0.007760
BFGS:   35 23:56:03      -56.631931        0.005569
BFGS:   36 23:56:03      -56.631954        0.005312
BFGS:   37 23:56:03      -56.631978        0.003478
BFGS:   38 23:56:03      -56.631989        0.003923
BFGS:   39 23:56:03      -56.631985        0.003503
BFGS:   40 23:56:03      -56.631996        0.002997
BFGS:   41 23:56:04      -56.631998        0.002829
BFGS:   42 23:56:04      -56.632005        0.003351
BFGS:   43 23:56:04      -56.632020        0.004047
BFGS:   44 23:56:04      -56.632033        0.003938
BFGS:   45 23:56:04      -56.632036        0.004604
BFGS:   46 23:56:04      -56.632034        0.004563
BFGS:   47 23:56:05      -56.632039        0.003983
BFGS:   48 23:56:05      -56.632049        0.002542
BFGS:   49 23:56:05      -56.632058        0.002429
BFGS:   50 23:56:05      -56.632059        0.001897
BFGS:   51 23:56:05      -56.632059        0.001634
BFGS:   52 23:56:05      -56.632062        0.001629
BFGS:   53 23:56:05      -56.632066        0.001862
BFGS:   54 23:56:06      -56.632064        0.002100
BFGS:   55 23:56:06      -56.632072        0.001914
BFGS:   56 23:56:06      -56.632081        0.001429
BFGS:   57 23:56:06      -56.632075        0.001204
BFGS:   58 23:56:06      -56.632076        0.001210
BFGS:   59 23:56:06      -56.632076        0.001230
BFGS:   60 23:56:06      -56.632078        0.001173
BFGS:   61 23:56:07      -56.632080        0.001103
BFGS:   62 23:56:07      -56.632081        0.001190
BFGS:   63 23:56:07      -56.632084        0.001525
BFGS:   64 23:56:07      -56.632081        0.001487
BFGS:   65 23:56:07      -56.632085        0.001296
BFGS:   66 23:56:07      -56.632081        0.001039
BFGS:   67 23:56:07      -56.632083        0.001046
BFGS:   68 23:56:08      -56.632084        0.000949
